################ Parameters #################
# alpha 1.610000
# bin_size 0.700000
# max_dist 19.600000
#############################################
A_C1'	A_O3'	10.000000	10.000000	10.000000	10.000000	2.540197	1.321742	0.423387	-0.478260	-0.303857	0.218497	0.126598	-0.304928	0.159674	0.096994	-0.113539	-0.115465	-0.078042	0.019252	-0.110172	-0.036480	-0.047172	-0.100870	-0.023694	-0.044180	-0.081804	-0.084419	-0.073307	-0.017293
A_C1'	A_O4'	10.000000	10.000000	10.000000	10.000000	0.594795	0.284442	-0.674456	0.058104	-0.050015	-0.461040	-0.083751	-0.090508	-0.157508	-0.166747	-0.081282	-0.038396	-0.051761	0.078428	0.088993	0.068579	-0.039820	-0.043662	0.032324	0.009841	-0.010957	-0.013090	-0.020420	-0.017293
A_C1'	A_O5'	10.000000	10.000000	10.000000	10.000000	2.058150	1.383241	-0.498930	-0.477975	0.284413	0.469421	0.006248	-0.083994	0.061540	-0.201884	-0.092270	-0.064031	-0.077354	-0.080112	-0.005768	-0.020622	-0.064023	-0.060227	-0.071907	-0.007174	0.006250	0.012761	-0.004785	-0.017293
A_C1'	A_OP1	10.000000	10.000000	10.000000	2.967464	1.519778	1.081330	0.536258	-0.017426	-0.591753	0.641627	0.540219	0.363161	0.153089	-0.058240	-0.323911	0.046211	0.017392	-0.001893	-0.080841	-0.111908	-0.109662	-0.116150	-0.034822	-0.005732	-0.037777	-0.022123	-0.029439	-0.017293
A_C1'	A_OP2	10.000000	10.000000	10.000000	10.000000	1.684315	1.463717	0.042095	-0.752772	0.552724	0.646252	0.383845	0.055109	-0.334803	-0.156716	-0.054790	-0.039753	-0.139464	-0.214857	-0.271743	-0.155853	-0.095102	-0.129045	-0.119051	-0.102265	-0.069847	-0.042640	-0.048326	-0.017293
A_C1'	A_P	10.000000	10.000000	10.000000	10.000000	2.558374	1.286502	-0.832457	0.012240	0.559109	0.606551	0.460906	0.249154	-0.261616	-0.233331	0.015366	0.001950	-0.065603	-0.080178	-0.115218	-0.125241	-0.057595	-0.044285	-0.021052	-0.031252	-0.033008	-0.002791	-0.017285	-0.017293
A_C1'	C_C1'	10.000000	10.000000	10.000000	10.000000	2.131132	0.467753	0.350676	-0.766262	-0.302150	0.137881	-0.154523	-0.182176	0.088187	0.197330	-0.151554	-0.226766	0.077276	0.141621	0.134331	0.019847	0.020631	-0.044553	0.010641	0.033569	0.018022	0.036694	-0.004603	-0.017293
A_C1'	C_C2	10.000000	10.000000	10.000000	10.000000	1.567069	0.326413	-0.367799	-0.202295	-0.631825	-0.390053	-0.221147	0.069557	-0.091610	-0.165633	-0.257827	-0.279750	-0.178753	0.084220	0.074985	-0.089106	-0.100913	-0.063499	-0.020981	-0.011266	-0.044517	-0.050445	-0.042554	-0.017293
A_C1'	C_C2'	10.000000	10.000000	10.000000	10.000000	10.000000	0.576069	-0.710787	-0.136418	0.253132	-0.416203	0.024771	-0.119129	-0.220662	-0.177229	-0.028993	0.083681	-0.139771	-0.155123	0.000136	-0.099150	-0.018685	0.016179	-0.065715	-0.155508	-0.081883	-0.044929	-0.061614	-0.017293
A_C1'	C_C3'	10.000000	10.000000	10.000000	10.000000	10.000000	2.160574	0.627033	-0.538735	-0.199103	-0.528875	0.223613	0.434964	0.323722	-0.132563	-0.299943	-0.076624	-0.178237	-0.092338	0.002529	0.009409	-0.123699	-0.088980	-0.071761	-0.155790	-0.122674	-0.063922	-0.029588	-0.017293
A_C1'	C_C4	10.000000	10.000000	10.000000	10.000000	2.265291	0.734928	0.208141	-0.247954	-0.564694	-0.152361	-0.278839	-0.357254	-0.368138	-0.317750	-0.270788	-0.312617	-0.260375	-0.227111	-0.143620	-0.165455	-0.179621	-0.153548	-0.120008	-0.072116	-0.062491	-0.081625	-0.065183	-0.017293
A_C1'	C_C4'	10.000000	10.000000	10.000000	10.000000	2.338266	0.544526	0.530709	-0.432878	-0.235928	-0.366108	0.037972	0.319140	0.159694	0.037466	-0.142926	-0.221871	-0.112720	-0.036643	0.070428	0.174774	0.104406	-0.042848	-0.195569	-0.054095	-0.018787	-0.015553	-0.031968	-0.017293
A_C1'	C_C5	10.000000	10.000000	10.000000	10.000000	2.438707	0.704627	-0.506834	-0.315268	-0.012371	-0.151207	-0.021719	-0.351270	-0.521429	-0.242810	-0.129212	-0.223227	-0.243641	-0.277539	-0.145713	-0.192815	-0.218747	-0.154519	-0.129807	-0.095041	-0.084959	-0.095682	-0.069075	-0.017293
A_C1'	C_C5'	10.000000	10.000000	10.000000	10.000000	2.752072	1.221709	0.268806	-0.578293	0.155487	0.338309	0.107500	-0.160164	0.147797	0.120062	-0.211809	-0.073696	-0.128740	-0.040366	-0.029108	0.063180	0.057149	-0.064593	-0.084768	-0.121506	-0.046422	-0.051122	-0.030703	-0.017293
A_C1'	C_C6	10.000000	10.000000	10.000000	10.000000	2.714428	0.631277	-0.670795	0.001856	-0.235429	-0.047456	0.057362	-0.306158	-0.453286	-0.173449	-0.107662	-0.159464	-0.081488	-0.095077	-0.159916	-0.093662	-0.145812	-0.134388	-0.088734	-0.078953	-0.070196	-0.056260	-0.049027	-0.017293
A_C1'	C_N1	10.000000	10.000000	10.000000	10.000000	10.000000	1.019319	-0.094586	-0.811516	-0.157813	-0.067099	-0.289701	-0.194042	0.003735	-0.187543	-0.298984	-0.159245	-0.013965	-0.078338	-0.025617	-0.014937	-0.121268	-0.116847	-0.048445	-0.040462	-0.043253	-0.066419	-0.058213	-0.017293
A_C1'	C_N3	10.000000	10.000000	10.000000	10.000000	1.422645	0.425954	0.002203	-0.293018	-0.507966	-0.510561	-0.253615	-0.206896	-0.177943	-0.247443	-0.351347	-0.340612	-0.122073	-0.061371	-0.119708	-0.100830	-0.120957	-0.118752	-0.073415	-0.045405	-0.048094	-0.059085	-0.057748	-0.017293
A_C1'	C_N4	10.000000	10.000000	10.000000	10.000000	1.619644	0.424942	0.378498	0.418101	-0.123407	-0.509983	-0.295195	-0.327879	-0.407522	-0.375639	-0.327853	-0.311938	-0.312720	-0.252642	-0.203158	-0.156695	-0.185852	-0.164125	-0.101717	-0.064116	-0.041972	-0.057424	-0.019593	-0.017293
A_C1'	C_O2	10.000000	10.000000	10.000000	10.000000	0.918374	-0.377183	-0.444692	-0.283508	-0.197278	-0.488979	-0.270902	0.109927	-0.086958	-0.085341	-0.043372	-0.264501	-0.193999	0.086043	0.108953	0.031461	-0.047980	-0.017809	0.023503	0.014238	-0.003065	-0.023448	-0.031980	-0.017293
A_C1'	C_O2'	10.000000	10.000000	10.000000	10.000000	0.345551	0.032312	-0.505076	-0.187550	0.362090	0.244264	-0.330827	-0.219637	-0.159145	0.007115	-0.033496	0.171647	0.138225	-0.061542	-0.075488	0.084787	-0.026448	0.029936	0.071566	0.020342	-0.079349	-0.012757	-0.001328	-0.017293
A_C1'	C_O3'	10.000000	10.000000	10.000000	10.000000	2.325544	1.589322	0.479516	-0.294447	-0.371309	0.158572	0.208092	-0.164995	0.335316	0.198916	-0.159165	-0.184237	-0.027393	0.102717	-0.129174	-0.056833	-0.072959	-0.130141	-0.023769	-0.001876	-0.075057	-0.137045	-0.052048	-0.017293
A_C1'	C_O4'	10.000000	10.000000	10.000000	10.000000	0.472929	0.330120	-0.570962	0.127371	0.102734	-0.370739	-0.055897	-0.076937	-0.098035	-0.161215	-0.118564	0.047725	-0.004480	0.069466	0.143418	0.090339	-0.076196	-0.076965	0.022445	0.015762	-0.009473	-0.023484	-0.040009	-0.017293
A_C1'	C_O5'	10.000000	10.000000	10.000000	10.000000	2.105973	1.937243	-0.428734	-0.299941	0.329382	0.588011	0.200408	-0.110218	0.078167	-0.243652	-0.031015	0.002372	-0.121128	-0.099590	-0.014535	-0.011255	-0.061412	-0.090982	-0.130654	-0.083303	-0.055701	-0.013321	-0.020952	-0.017293
A_C1'	C_OP1	10.000000	10.000000	10.000000	10.000000	2.039536	1.473309	0.766933	0.318206	-0.484972	0.804756	0.563093	0.503647	0.286069	0.023499	-0.331137	0.127659	0.148514	0.080220	-0.031197	-0.073144	-0.130610	-0.123858	-0.028491	-0.002446	-0.018033	-0.046135	-0.027236	-0.017293
A_C1'	C_OP2	10.000000	10.000000	10.000000	10.000000	2.102752	1.577651	0.274369	-0.602865	0.778664	0.873909	0.536251	0.036598	-0.282350	-0.066102	0.068859	0.079546	-0.025300	-0.149484	-0.289981	-0.159096	-0.081267	-0.131581	-0.127729	-0.115272	-0.063053	-0.044233	-0.031391	-0.017293
A_C1'	C_P	10.000000	10.000000	10.000000	10.000000	3.204165	1.915500	-0.675248	0.170989	0.815893	0.644420	0.482706	0.391827	-0.253200	-0.203910	0.136013	0.104301	0.009775	-0.030129	-0.075176	-0.142180	-0.076276	-0.012976	-0.043173	-0.049286	-0.028506	-0.032086	-0.009102	-0.017293
A_C1'	G_C1'	10.000000	10.000000	10.000000	10.000000	2.492169	0.471097	0.221883	-0.742903	-0.335023	0.017633	-0.258675	-0.291570	-0.053174	-0.060418	-0.187574	-0.194958	0.060168	0.121637	0.078170	-0.011376	-0.032018	-0.063577	-0.026186	-0.000250	-0.021436	-0.018843	-0.021039	-0.017293
A_C1'	G_C2	10.000000	10.000000	10.000000	10.000000	1.286916	-0.470502	-0.557053	-0.267842	0.046367	0.001770	-0.513581	-0.551343	-0.231282	-0.156176	-0.013048	-0.041990	-0.185657	-0.157064	-0.077141	0.009346	0.072312	-0.023147	-0.047945	-0.038156	-0.019546	-0.007134	-0.008868	-0.017293
A_C1'	G_C2'	10.000000	10.000000	10.000000	10.000000	10.000000	0.649515	-0.554006	-0.097511	0.019089	-0.494718	-0.036262	-0.188561	-0.211159	-0.249230	-0.089203	0.066020	-0.112901	-0.064596	0.050508	-0.059441	-0.023650	0.005267	-0.070091	-0.138876	-0.082142	-0.029429	-0.029827	-0.017293
A_C1'	G_C3'	10.000000	10.000000	10.000000	10.000000	10.000000	3.079040	0.818935	-0.450257	-0.298229	-0.544645	0.119235	0.261890	0.264939	-0.128490	-0.298582	-0.197029	-0.121367	-0.024480	-0.007525	0.043714	-0.098402	-0.055636	-0.096247	-0.152709	-0.115126	-0.056117	-0.008218	-0.017293
A_C1'	G_C4	10.000000	10.000000	10.000000	10.000000	10.000000	0.491171	-0.343838	-0.267027	-0.580630	-0.370410	-0.315064	-0.139107	-0.256967	-0.228199	-0.227933	-0.264113	-0.172249	0.008221	-0.010847	-0.083512	-0.111878	-0.109299	-0.051747	-0.024753	-0.045072	-0.052889	-0.046247	-0.017293
A_C1'	G_C4'	10.000000	10.000000	10.000000	10.000000	3.312992	0.632210	0.344344	-0.452236	-0.251705	-0.360274	-0.051608	0.141585	0.129903	0.032277	-0.212521	-0.195325	-0.193678	-0.035702	0.093521	0.131471	0.088816	-0.077810	-0.161045	-0.058301	-0.037796	-0.043024	-0.032633	-0.017293
